date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-05-18,32,2946,15,145,11,401,1.0774843363,0.2258928145,55,18412,1719,1324908,882,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-05-19,32,2946,15,145,11,401,1.0715801914,0.2333706971,56,18772,1727,1324546,884,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-05-20,32,2946,15,145,11,401,1.0647617138,0.22956551930000002,57,19133,1734,1324186,883,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-05-21,32,2946,16,145,11,401,1.0571496917,0.23176292080000002,59,19493,1739,1323829,880,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-05-22,33,2946,16,145,11,401,1.0488358581,0.2226159125,60,19851,1742,1323476,875,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-05-23,33,2946,16,145,11,401,1.0398501119,0.21366286850000002,61,20207,1742,1323127,869,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-05-24,33,2946,16,145,11,401,1.0292002534,0.2167372179,62,20560,1739,1322782,860,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-05-25,33,2946,16,145,11,401,1.0178685923,0.21423488400000001,63,20909,1734,1322443,850,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-05-26,33,2946,16,145,11,401,1.0059976337,0.2061147292,65,21254,1725,1322109,839,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-05-27,33,2946,16,145,11,401,0.9938903572000001,0.2096097989,66,21594,1714,1321781,827,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-05-28,33,2946,16,145,11,401,0.9819878166,0.20727226370000001,67,21929,1700,1321460,813,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-05-29,33,2946,16,145,11,401,0.9707286465,0.2105225061,69,22258,1683,1321145,799,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-05-30,33,2946,16,145,11,401,0.9596958929,0.2021603824,70,22581,1664,1320839,783,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-05-31,33,2946,16,145,11,401,0.9492809727,0.1993934082,71,22897,1642,1320540,766,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-01,33,2946,16,145,11,401,0.9397335208,0.20214952020000002,72,23205,1618,1320249,748,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-02,32,2946,15,145,11,401,0.9312821977,0.2103627097,74,23507,1592,1319963,732,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-03,32,2946,15,145,11,401,0.9235383482,0.2183716691,75,23803,1565,1319683,717,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-04,32,2946,15,145,11,401,0.9171775487,0.2259813765,76,24092,1537,1319407,703,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-05,31,2946,15,145,11,401,0.9121105891,0.21589707630000002,77,24376,1510,1319136,689,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-06,31,2946,15,145,11,401,0.9081354296,0.2285916114,78,24655,1483,1318870,677,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-07,30,2946,15,145,11,401,0.9053879454,0.2236112391,80,24929,1456,1318609,664,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-08,30,2946,15,145,11,401,0.9034886653,0.2299330168,81,25197,1430,1318353,652,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-09,29,2946,15,145,10,401,0.9027710416,0.2359136795,82,25460,1404,1318101,640,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-10,29,2946,14,145,10,401,0.9030359332000001,0.23583721200000002,83,25719,1378,1317854,628,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-11,28,2946,14,145,10,401,0.9049274569,0.2410646787,84,25973,1353,1317612,617,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-12,28,2946,14,145,10,401,0.9084519695000001,0.2342737369,85,26223,1329,1317374,606,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-13,27,2946,14,145,10,401,0.9137733283,0.2327375929,86,26467,1304,1317140,594,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-14,27,2946,14,145,10,401,0.9205554329000001,0.2365532707,88,26708,1281,1316911,583,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-15,26,2946,13,145,10,401,0.9285349063,0.2284762925,89,26944,1257,1316686,573,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-16,25,2946,13,145,10,401,0.9373405982,0.23748131360000002,90,27175,1234,1316465,562,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-17,25,2946,13,145,10,401,0.9470901831,0.2404403535,91,27402,1212,1316248,552,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-18,24,2946,13,145,9,401,0.9580437495,0.2488253366,92,27626,1189,1316035,542,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-19,24,2946,13,145,9,401,0.9689425445000001,0.2572261309,93,27845,1168,1315826,532,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-20,23,2946,12,145,9,401,0.9794269235,0.2541995514,94,28060,1146,1315621,522,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-21,23,2946,12,145,9,401,0.98888208,0.2630170882,95,28271,1125,1315419,512,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-22,22,2946,12,145,9,401,0.9966620647000001,0.2665447027,96,28478,1104,1315222,503,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-23,22,2946,12,145,9,401,1.0016258049,0.2766587998,97,28681,1084,1315028,493,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-24,21,2946,12,145,9,401,1.0037843128,0.2818091949,98,28880,1064,1314837,484,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-25,21,2946,12,145,9,401,1.0025882434,0.2879279731,98,29076,1044,1314650,475,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-26,20,2946,11,145,8,401,0.9978611305,0.2835190703,99,29268,1025,1314467,466,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-27,19,2946,11,145,8,401,0.9892952203,0.2744448302,100,29457,1006,1314287,458,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-28,19,2946,11,145,8,401,0.9771567168,0.266401909,101,29642,988,1314111,449,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-29,18,2946,11,145,8,401,0.9609912731,0.2595214652,102,29824,969,1313937,441,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-06-30,18,2946,11,145,8,401,0.9413284834000001,0.259424121,103,30002,951,1313767,433,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-01,18,2946,11,145,8,401,0.9184730310000001,0.2602484191,104,30177,934,1313600,425,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-02,17,2946,10,145,8,401,0.8937455539,0.2558396215,104,30349,916,1313436,417,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-03,17,2946,10,145,8,401,0.8681334872,0.2574596857,105,30517,899,1313276,409,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-04,16,2946,10,145,8,401,0.8434219653,0.2588197849,106,30683,883,1313118,401,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-05,16,2946,10,145,8,401,0.8189256425,0.2543442587,107,30845,866,1312963,394,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-06,15,2946,10,145,7,401,0.7949153965,0.2612754197,107,31005,850,1312811,386,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-07,15,2946,10,145,7,401,0.7721760695000001,0.2850824601,108,31161,834,1312662,379,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-08,14,2946,9,145,7,401,0.7508501899000001,0.31044444390000003,109,31314,819,1312516,372,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-09,14,2946,9,145,7,401,0.7315865143,0.3374027399,110,31464,803,1312373,365,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-10,13,2946,9,145,7,401,0.7143714588000001,0.3529238824,110,31612,788,1312232,358,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-11,13,2946,9,145,7,401,0.6994600948,0.3762662155,111,31757,774,1312093,352,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-12,13,2946,9,145,7,401,0.6863169097,0.4081734282,112,31900,759,1311957,345,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-13,12,2946,9,145,7,401,0.6747896378,0.4346035354,112,32040,745,1311824,338,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-14,12,2946,9,145,7,401,0.6649139168,0.4772194488,113,32177,731,1311693,332,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-15,12,2946,9,145,7,401,0.6564914466,0.5214093865,114,32311,717,1311565,326,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-16,11,2946,8,145,6,401,nan,nan,114,32444,704,1311439,320,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-17,11,2946,8,145,6,401,nan,nan,115,32574,690,1311315,314,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-18,10,2946,8,145,6,401,nan,nan,115,32701,677,1311193,308,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-19,10,2946,8,145,6,401,nan,nan,116,32826,665,1311074,302,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-20,10,2946,8,145,6,401,nan,nan,116,32949,652,1310957,296,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-21,9,2946,8,145,6,401,nan,nan,117,33069,640,1310843,290,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-22,9,2946,8,145,6,401,nan,nan,118,33185,628,1310732,285,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-23,9,2946,8,145,6,401,nan,nan,118,33302,616,1310621,280,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-24,8,2946,7,145,6,401,nan,nan,119,33416,604,1310512,274,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-25,8,2946,7,145,6,401,nan,nan,119,33528,593,1310405,269,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-26,8,2946,7,145,6,401,nan,nan,120,33637,581,1310301,264,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-27,7,2946,7,145,6,401,nan,nan,120,33744,570,1310199,259,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-28,7,2946,7,145,6,401,nan,nan,121,33849,560,1310099,254,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-29,7,2946,7,145,5,401,nan,nan,121,33952,549,1310001,249,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-30,7,2946,7,145,5,401,nan,nan,122,34053,539,1309904,244,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-07-31,6,2946,7,145,5,401,nan,nan,122,34152,528,1309810,240,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-01,6,2946,7,145,5,401,nan,nan,123,34249,518,1309718,235,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-02,6,2946,7,145,5,401,nan,nan,123,34344,509,1309627,231,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-03,5,2946,6,145,5,401,nan,nan,123,34438,499,1309538,226,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-04,5,2946,6,145,5,401,nan,nan,124,34529,489,1309451,222,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-05,5,2946,6,145,5,401,nan,nan,124,34619,480,1309365,218,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-06,5,2946,6,145,5,401,nan,nan,125,34707,471,1309281,214,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-07,4,2946,6,145,5,401,nan,nan,125,34794,462,1309199,210,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-08,4,2946,6,145,5,401,nan,nan,126,34878,453,1309118,206,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-09,4,2946,6,145,5,401,nan,nan,126,34961,445,1309039,202,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-10,4,2946,6,145,5,401,nan,nan,126,35042,436,1308962,198,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-11,3,2946,6,145,5,401,nan,nan,127,35122,428,1308886,194,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-12,3,2946,6,145,5,401,nan,nan,127,35200,420,1308811,190,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-13,3,2946,6,145,5,401,nan,nan,127,35277,412,1308738,187,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-14,3,2946,6,145,5,401,nan,nan,128,35352,404,1308666,183,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-15,3,2946,6,145,5,401,nan,nan,128,35426,397,1308596,180,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-16,2,2946,5,145,4,401,nan,nan,128,35499,389,1308527,176,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-17,2,2946,5,145,4,401,nan,nan,129,35570,382,1308459,173,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-18,2,2946,5,145,4,401,nan,nan,129,35640,374,1308392,170,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-19,2,2946,5,145,4,401,nan,nan,129,35708,367,1308327,166,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-20,2,2946,5,145,4,401,nan,nan,130,35775,360,1308263,163,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-21,1,2946,5,145,4,401,nan,nan,130,35841,353,1308201,160,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-22,1,2946,5,145,4,401,nan,nan,130,35906,347,1308139,157,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-23,1,2946,5,145,4,401,nan,nan,131,35969,340,1308079,154,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-24,1,2946,5,145,4,401,nan,nan,131,36031,334,1308020,151,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-25,1,2946,5,145,4,401,nan,nan,131,36092,327,1307961,148,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-26,0,2946,5,145,4,401,nan,nan,132,36152,321,1307904,145,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-27,0,2946,5,145,4,401,nan,nan,132,36211,315,1307848,143,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-28,0,2946,5,145,4,401,nan,nan,132,36269,309,1307794,140,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-29,0,2946,5,145,4,401,nan,nan,132,36325,303,1307740,137,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-30,0,2946,5,145,4,401,nan,nan,133,36380,297,1307687,135,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-08-31,0,2946,5,145,4,401,nan,nan,133,36435,291,1307635,132,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-01,0,2946,4,145,4,401,nan,nan,133,36488,286,1307585,129,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-02,0,2946,4,145,4,401,nan,nan,133,36540,280,1307535,127,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-03,0,2946,4,145,4,401,nan,nan,134,36592,275,1307486,125,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-04,0,2946,4,145,4,401,nan,nan,134,36642,270,1307438,122,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-05,0,2946,4,145,4,401,nan,nan,134,36692,265,1307391,120,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-06,0,2946,4,145,4,401,nan,nan,134,36740,260,1307345,117,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-07,0,2946,4,145,4,401,nan,nan,134,36787,255,1307299,115,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-08,0,2946,4,145,4,401,nan,nan,135,36834,250,1307255,113,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-09,0,2946,4,145,4,401,nan,nan,135,36880,245,1307211,111,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-10,0,2946,4,145,3,401,nan,nan,135,36925,240,1307169,109,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-11,0,2946,4,145,3,401,nan,nan,135,36969,236,1307127,107,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-12,0,2946,4,145,3,401,nan,nan,136,37012,231,1307086,105,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-13,0,2946,4,145,3,401,nan,nan,136,37054,227,1307045,103,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-14,0,2946,4,145,3,401,nan,nan,136,37096,222,1307006,101,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-15,0,2946,4,145,3,401,nan,nan,136,37136,218,1306967,99,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-16,0,2946,4,145,3,401,nan,nan,136,37176,214,1306929,97,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-17,0,2946,4,145,3,401,nan,nan,136,37215,210,1306892,95,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-18,0,2946,4,145,3,401,nan,nan,137,37254,206,1306855,93,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-19,0,2946,4,145,3,401,nan,nan,137,37292,202,1306819,91,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-20,0,2946,4,145,3,401,nan,nan,137,37328,198,1306784,89,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-21,0,2946,4,145,3,401,nan,nan,137,37365,194,1306750,88,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-22,0,2946,4,145,3,401,nan,nan,137,37400,190,1306716,86,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-23,0,2946,4,145,3,401,nan,nan,138,37435,187,1306682,84,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-24,0,2946,4,145,3,401,nan,nan,138,37469,183,1306650,83,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-25,0,2946,4,145,3,401,nan,nan,138,37503,180,1306618,81,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-26,0,2946,4,145,3,401,nan,nan,138,37536,176,1306587,80,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-27,0,2946,3,145,3,401,nan,nan,138,37568,173,1306556,78,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-28,0,2946,3,145,3,401,nan,nan,138,37600,169,1306526,77,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-29,0,2946,3,145,3,401,nan,nan,138,37631,166,1306496,75,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-09-30,0,2946,3,145,3,401,nan,nan,139,37661,163,1306467,74,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-01,0,2946,3,145,3,401,nan,nan,139,37691,160,1306439,72,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-02,0,2946,3,145,3,401,nan,nan,139,37720,157,1306411,71,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-03,0,2946,3,145,3,401,nan,nan,139,37749,154,1306383,69,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-04,0,2946,3,145,3,401,nan,nan,139,37777,151,1306357,68,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-05,0,2946,3,145,3,401,nan,nan,139,37805,148,1306330,67,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-06,0,2946,3,145,3,401,nan,nan,139,37832,145,1306304,65,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-07,0,2946,3,145,3,401,nan,nan,140,37859,142,1306279,64,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-08,0,2946,3,145,3,401,nan,nan,140,37885,139,1306254,63,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-09,0,2946,3,145,3,401,nan,nan,140,37910,137,1306230,62,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-10,0,2946,3,145,3,401,nan,nan,140,37935,134,1306206,61,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-11,0,2946,3,145,3,401,nan,nan,140,37960,132,1306183,59,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-12,0,2946,3,145,3,401,nan,nan,140,37984,129,1306160,58,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-13,0,2946,3,145,3,401,nan,nan,140,38008,126,1306137,57,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-10-14,0,2946,3,145,3,401,nan,nan,140,38031,124,1306115,56,US,Maine,,STRONG_INTERVENTION,23,,,2020-07-16
2020-03-03,0,21822,0,762,0,2915,nan,nan,1056,63,85,9986644,99,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-04,0,21822,0,762,0,2915,nan,nan,1056,109,112,9986567,130,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-05,0,21822,0,762,0,2915,nan,nan,1056,170,146,9986466,170,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-06,0,21822,0,762,0,2915,nan,nan,1056,250,192,9986334,222,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-07,0,21822,0,762,0,2915,nan,nan,1056,354,251,9986161,291,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-08,0,21822,0,762,0,2915,nan,nan,1056,491,328,9985934,381,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-09,0,21822,0,762,0,2915,nan,nan,1056,669,430,9985638,499,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-10,0,21822,0,762,0,2915,nan,nan,1056,903,563,9985250,653,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-11,0,21822,0,762,0,2915,2.4017456883,0.8943889804,1057,1209,737,9984742,855,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-12,0,21822,0,762,0,2915,2.4097136655,0.49371713780000004,1057,1609,964,9984078,1119,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-13,0,21822,0,762,0,2915,2.4131979299,0.3714677608,1057,2133,1262,9983208,1465,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-14,0,21822,0,762,0,2915,2.4114120358,0.447038839,1057,2819,1652,9982070,1917,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-15,1,21822,0,762,0,2915,2.4040194708,0.4203053752,1058,3716,2161,9980582,2508,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-16,7,21822,2,762,0,2915,2.3905043854,0.33183080130000003,1058,4890,2828,9978634,3282,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-17,14,21822,4,762,0,2915,2.370439285,0.2683410645,1059,6426,3701,9976086,4294,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-18,23,21822,7,762,2,2915,2.3435302017,0.22992102620000002,1060,8435,4843,9972753,5617,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-19,35,21822,11,762,4,2915,2.3098532741,0.1934546963,1061,11063,6336,9968395,7348,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-20,51,21822,16,762,7,2915,2.2693452851,0.1474133185,1063,14502,8288,9962695,9610,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-21,72,21822,22,762,12,2915,2.2222966781,0.1263540653,1065,18996,10840,9955245,12564,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-22,100,21822,31,762,17,2915,2.1691853963,0.1070449556,1068,24872,14175,9945512,16422,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-23,136,21822,42,762,24,2915,2.110828547,0.1065706189,1072,32547,18529,9932833,21426,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-24,182,21822,57,762,33,2915,2.0516430107,0.1,1077,42468,24116,9916982,27357,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-25,242,21822,76,762,44,2915,1.9821122927000001,0.1,1083,54968,31009,9897730,34108,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-26,318,21822,100,762,59,2915,1.9097242541,0.1,1091,70387,39272,9874773,41647,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-27,412,21822,130,762,77,2915,1.8326092472000002,0.1,1102,89015,48916,9847964,49827,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-28,526,21822,166,762,100,2915,1.7551935779,0.1,1115,111065,59876,9817359,58383,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-29,662,21822,210,762,126,2915,1.6798864593,0.1,1132,136618,71979,9783254,66935,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-30,819,21822,260,762,157,2915,1.6064841252000002,0.1,1153,165553,84911,9746255,74998,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-03-31,997,21822,317,762,192,2915,1.5346824872,0.1,1179,197597,98258,9707175,82034,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-01,1194,21822,380,762,231,2915,1.4649254315,0.1,1210,232205,111454,9667144,87457,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-02,1405,21822,448,762,273,2915,1.3980601985,0.1,1247,268605,123829,9627479,90722,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-03,1626,21822,520,762,318,2915,1.3337657908,0.1,1290,305817,134641,9589631,91358,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-04,1849,21822,592,762,363,2915,1.2727141775,0.1,1340,342691,143135,9555057,89058,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-05,2065,21822,663,762,407,2915,1.2146740489,0.1,1395,377946,148591,9525132,83728,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
2020-04-06,2265,21822,730,762,449,2915,1.1604876982,0.1,1457,410501,150556,9500584,75722,US,Michigan,,STRONG_INTERVENTION,26,,,2020-07-16
